Orthogroup	gene_id	Accession_number	db_source	pident	alnlen	qcovhsp	scovhsp	evalue	bitscore
OG0004311	ETNP2013_S02_SV82_300m_MAG_01_00880	A0A1B2FL43	TrEMBL	89.7	233	99.6	98.7	8.079999999999999e-143	408
OG0004379	HTCC9565_00609	A0ABX1T1X7	TrEMBL	100	191	100	100	2.4699999999999997e-129	370
OG0004390	HTCC9565_01020	A0ABX1T188	TrEMBL	100	380	100	100	3.3799999999999997e-267	734
OG0004432	HTCC1002_00261	Q1UZ73	TrEMBL	100	89	98.9	100	3.1699999999999995e-54	172
OG0004434	HTCC1002_00724	Q4FN74	TrEMBL	100	153	100	100	6.160000000000001e-91	270
OG0004435	HTCC1002_00725	Q4FN75	TrEMBL	100	68	100	45	9.86e-37	129
OG0004436	HTCC1002_00726	Q1V1V3	TrEMBL	100	562	100	100	0	1036
OG0004438	HTCC1040_01019	Q4FLG8	TrEMBL	100	111	100	100	1.5e-71	218
OG0004439	HTCC1040_01021	Q4FLG6	TrEMBL	100	117	100	100	2.47e-41	142
OG0004484	MED602_00314	A0A482MNW4	TrEMBL	90	40	90.9	6.8	9.22e-15	75.9
OG0004485	MED605_01416	X1SGN9	TrEMBL	95.7	47	17.2	100	2e-22	97.1
OG0004486	MED605_01417	X1BYQ2	TrEMBL	88.2	262	54.6	100	3.5299999999999996e-158	458
OG0004560	Uisw_121_01169	A0A6H1Q2X1	TrEMBL	100	51	81	20.9	1e-23	98.6
