Orthogroup	gene_id	genome	Accession_number	db_source	structure_match_type	pident	qcovhsp	scovhsp	evalue	bitscore	afdb_available	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME
OG0002628	SAG-MED22_00956	SAG-MED22	A0A4R7Z545	TrEMBL	Homologous structure reference	36.9	98.1	86.7	3.85e-87	281	TRUE	NA	NA	COG4946	NA	Function unknown
OG0002628	SAG-MED22_00956	SAG-MED22	A0A9P1P9F9	TrEMBL	Homologous structure reference	36.3	98.1	87	9.48e-84	272	TRUE	NA	NA	COG4946	NA	Function unknown
OG0002628	SAG-MED22_00956	SAG-MED22	A0AAU7VHP6	TrEMBL	Homologous structure reference	35.8	99	88.4	1.73e-77	256	TRUE	NA	NA	COG4946	NA	Function unknown
OG0002631	MED605_00223	MED605	A0A0D5A415	TrEMBL	Homologous structure reference	50.8	99.8	100	0	1182	TRUE	NA	NA	COG0438	RfaB	Cell wall/membrane/envelope biogenesis
OG0002631	MED605_00223	MED605	Q46IF9	TrEMBL	Homologous structure reference	50.5	99.9	100	0	1224	TRUE	NA	NA	COG0438	RfaB	Cell wall/membrane/envelope biogenesis
OG0002631	MED605_00699	MED605	A0A0F9P8T0	TrEMBL	Homologous structure reference	47.6	97.2	94.3	1.38e-145	433	TRUE	NA	NA	COG0438	RfaB	Cell wall/membrane/envelope biogenesis
OG0002633	ME-18_00115	ME-18	A0A515D7N7	TrEMBL	Homologous structure reference	48.5	91.8	87.9	3.9e-46	159	TRUE	NA	NA	COG2128	YciW	Inorganic ion transport and metabolism
OG0002633	MiE-29_00587	MiE-29	A0A4E0RJN0	TrEMBL	Homologous structure reference	47.6	93.4	83.3	1.19e-45	158	TRUE	NA	NA	COG2128	YciW	Inorganic ion transport and metabolism
OG0002633	MED602_00703	MED602	A0A1E2RYL5	TrEMBL	Homologous structure reference	47	92.3	84.4	1.94e-48	165	TRUE	NA	NA	COG2128	YciW	Inorganic ion transport and metabolism
OG0002633	ME-18_00115	ME-18	G3IZD2	TrEMBL	Homologous structure reference	46.2	94	90.5	7.59e-46	158	TRUE	NA	NA	COG2128	YciW	Inorganic ion transport and metabolism
OG0002635	SP27_00900	SP27	A0A2G9YXY9	TrEMBL	Homologous structure reference	31.3	84.8	80.6	4.96e-13	79	TRUE	NA	NA	NA	NA	NA
OG0002641	SAG-MED06_00731	SAG-MED06	Q7V067	TrEMBL	Homologous structure reference	67.1	93	90.2	1.81e-142	414	TRUE	NA	NA	COG0412	DLH	Secondary metabolites biosynthesis, transport and catabolism
OG0002643	HTCC1002_00065	HTCC1002	Q1UZR6	TrEMBL	Close sequence match	100	100	100	6.25e-75	226	TRUE	NA	NA	NA	NA	NA
OG0002645	HTCC1002_00094	HTCC1002	Q1UZN5	TrEMBL	Close sequence match	100	100	100	1.46e-256	706	TRUE	K19169	DNA sulfur modification protein DndB	NA	NA	NA
OG0002646	HTCC1002_00096	HTCC1002	Q1UZN3	TrEMBL	Close sequence match	100	100	100	0	1161	TRUE	K19171	DNA sulfur modification protein DndD	COG0419	SbcC	Replication, recombination and repair
OG0002647	HTCC1002_00097	HTCC1002	Q1UZN2	TrEMBL	Close sequence match	100	100	100	2.25e-85	254	TRUE	K19172	DNA sulfur modification protein DndE	NA	NA	NA
OG0002648	MiE-29_00396	MiE-29	A0A966HM89	TrEMBL	Close sequence match	95.2	100	100	2.48e-53	169	TRUE	NA	NA	NA	NA	NA
OG0002649	MKE-138_00258	MKE-138	A0A966HTQ5	TrEMBL	Close sequence match	96.6	100	100	4.33e-197	550	TRUE	K13283	ferrous-iron efflux pump FieF	COG0053	FieF	Inorganic ion transport and metabolism
OG0002649	ME-20_00183	ME-20	A0A964UZ88	TrEMBL	Close sequence match	96.6	100	100	5.05e-196	547	TRUE	K13283	ferrous-iron efflux pump FieF	COG0053	FieF	Inorganic ion transport and metabolism
OG0002652	AG-439-G19_01051	AG-439-G19	A0A381XKE8	TrEMBL	Homologous structure reference	66.8	81	99.7	3.3e-128	379	TRUE	K01735	3-dehydroquinate synthase [EC:4.2.3.4]	COG0337	AroB	Amino acid transport and metabolism
OG0002652	AG-426-C04_00285	AG-426-C04	A0A6H1Q2L3	TrEMBL	Homologous structure reference	62	99.5	99.5	5.03e-149	434	TRUE	K01735	3-dehydroquinate synthase [EC:4.2.3.4]	COG0337	AroB	Amino acid transport and metabolism
OG0002652	AG-439-B12_00347	AG-439-B12	Q4FNG5	Swiss-Prot	Homologous structure reference	60.6	98.6	98.6	2.02e-146	421	TRUE	K01735	3-dehydroquinate synthase [EC:4.2.3.4]	COG0337	AroB	Amino acid transport and metabolism
OG0002652	AG-439-B12_00347	AG-439-B12	Q1V1L4	TrEMBL	Homologous structure reference	60.4	99.5	99.5	3.63e-144	422	TRUE	K01735	3-dehydroquinate synthase [EC:4.2.3.4]	COG0337	AroB	Amino acid transport and metabolism
OG0002653	MiE-29_00952	MiE-29	A0A964UZ97	TrEMBL	Close sequence match	89.1	100	100	2.92e-95	281	TRUE	K01174	micrococcal nuclease [EC:3.1.31.1]	COG1525	YncB	Replication, recombination and repair
OG0002656	AG-325-C21_00719	AG-325-C21	A0A0P0NXN6	TrEMBL	Homologous structure reference	34.2	99.3	97	7.31e-82	268	TRUE	NA	NA	COG0438	RfaB	Cell wall/membrane/envelope biogenesis
OG0002662	AG-894-B07_01183	AG-894-B07	A0A0M4NT57	TrEMBL	Homologous structure reference	38.9	94.3	93.7	4.48e-52	182	TRUE	NA	NA	COG5285	PhyH	Secondary metabolites biosynthesis, transport and catabolism
OG0002662	AG-896-O18_00445	AG-896-O18	A0A128A0V4	TrEMBL	Homologous structure reference	32.6	98.5	96.2	3.64e-42	158	TRUE	NA	NA	COG5285	PhyH	Secondary metabolites biosynthesis, transport and catabolism
OG0002664	NP1_01487	NP1	A0A6H1Q421	TrEMBL	Close sequence match	100	100	100	3.12e-285	783	TRUE	NA	NA	NA	NA	NA
OG0002665	AG-337-C09_00428	AG-337-C09	A0AAD2IWM5	TrEMBL	Homologous structure reference	55.8	82.1	100	5.17e-27	106	TRUE	NA	NA	NA	NA	NA
OG0002665	AG-337-C09_00428	AG-337-C09	A0A655VXW5	TrEMBL	Homologous structure reference	55.4	80	83	2.72e-23	97.8	TRUE	NA	NA	NA	NA	NA
OG0002665	AG-337-C09_00428	AG-337-C09	A0A157QDL4	TrEMBL	Homologous structure reference	50.4	97.1	84.5	2.34e-27	108	TRUE	NA	NA	NA	NA	NA
OG0002668	AG-897-O16_01084	AG-897-O16	X1BP59	TrEMBL	Homologous structure reference	64.6	90.6	98	9.98e-39	134	TRUE	NA	NA	NA	NA	NA
OG0002668	AG-447-M05_00166	AG-447-M05	A0A941DD36	TrEMBL	Homologous structure reference	42	98.8	95.2	3.86e-30	117	TRUE	NA	NA	NA	NA	NA
OG0002668	AG-337-D16_00839	AG-337-D16	A0AA37SDQ4	TrEMBL	Homologous structure reference	41.8	88.9	82.9	9.63e-26	106	TRUE	K07038	inner membrane protein	NA	NA	NA
OG0002669	AH-287-B07_00781	AH-287-B07	A0A382EY91	TrEMBL	Homologous structure reference	54.3	92.4	91.6	9.32e-80	248	TRUE	NA	NA	COG0318	MenE	Lipid transport and metabolism
OG0002669	AG-894-K14_00033	AG-894-K14	A0A3B1BD51	TrEMBL	Homologous structure reference	50	95.3	93.8	1.19e-75	238	TRUE	NA	NA	COG0318	MenE	Lipid transport and metabolism
OG0002669	AH-287-B07_00781	AH-287-B07	A0A0H4J117	TrEMBL	Homologous structure reference	48.4	92	91.7	1.99e-64	209	TRUE	NA	NA	COG0318	MenE	Lipid transport and metabolism
OG0002669	AG-913-C02_00004	AG-913-C02	A0A089HSY6	TrEMBL	Homologous structure reference	31.6	94.6	91.1	5.83e-58	209	TRUE	NA	NA	COG0318	MenE	Lipid transport and metabolism
OG0002670	HIMB1835_00569	HIMB1835	Q1V0W6	TrEMBL	Homologous structure reference	65.3	87.5	98	7.09e-13	65.5	TRUE	NA	NA	NA	NA	NA
OG0002671	MKE-138_00885	MKE-138	A0A966LXM1	TrEMBL	Close sequence match	90.7	100	100	0	925	TRUE	K03760	lipid A ethanolaminephosphotransferase [EC:2.7.8.43]	COG2194	OpgE	Cell wall/membrane/envelope biogenesis
OG0002672	HIMB1709_01243	HIMB1709	A0A557SEH9	TrEMBL	Homologous structure reference	52.3	99.7	99.7	2.8e-109	328	TRUE	NA	NA	COG0673	MviM	General function prediction only
OG0002672	HIMB1709_01243	HIMB1709	A0A2T4ICJ5	TrEMBL	Homologous structure reference	49.8	98.7	94.6	9.46e-101	307	TRUE	NA	NA	COG0673	MviM	General function prediction only
OG0002672	HIMB1709_01243	HIMB1709	A0A5J6LCI2	TrEMBL	Homologous structure reference	49.7	98.3	99.3	1.47e-97	298	TRUE	NA	NA	COG0673	MviM	General function prediction only
OG0002672	HIMB1709_01243	HIMB1709	A0A558DAQ0	TrEMBL	Homologous structure reference	49.5	98	99	6.34e-105	317	TRUE	NA	NA	COG0673	MviM	General function prediction only
OG0002675	AG-895-F07_00946	AG-895-F07	A4GJL2	TrEMBL	Close sequence match	98.9	100	100	2.48e-58	182	TRUE	NA	NA	NA	NA	NA
OG0002678	HIMB1701_00398	HIMB1701	A0A401ZFX7	TrEMBL	Homologous structure reference	41.8	98.6	98.6	9.26e-117	363	TRUE	NA	NA	NA	NA	NA
OG0002678	HIMB1701_00398	HIMB1701	A0A1K2HXK8	TrEMBL	Homologous structure reference	40.9	97.5	98	6.88e-115	358	TRUE	NA	NA	NA	NA	NA
OG0002678	AG-916-N14_00277	AG-916-N14	A0A7C9MR53	TrEMBL	Homologous structure reference	40.8	98.4	98.8	4.27e-122	377	TRUE	NA	NA	NA	NA	NA
OG0002678	HIMB1701_00398	HIMB1701	A0A402BA10	TrEMBL	Homologous structure reference	40.3	98.4	98.1	3.29e-112	352	TRUE	NA	NA	NA	NA	NA
OG0002678	AG-916-N14_00277	AG-916-N14	A0A147JBL9	TrEMBL	Homologous structure reference	40.2	97.5	96.5	1.89e-110	347	TRUE	NA	NA	NA	NA	NA
OG0002682	AG-390-I15_01128	AG-390-I15	A0A484HJ56	TrEMBL	Homologous structure reference	33	94.5	95.6	8.88e-50	182	TRUE	NA	NA	NA	NA	NA
OG0002682	AG-390-I15_01128	AG-390-I15	A0AAX1EZQ2	TrEMBL	Homologous structure reference	32.5	97.3	96.6	5.09e-50	183	TRUE	NA	NA	NA	NA	NA
OG0002682	AG-390-I15_01128	AG-390-I15	A0A0W0ZT36	TrEMBL	Homologous structure reference	32.3	98	97.8	4.52e-46	173	TRUE	NA	NA	NA	NA	NA
OG0002682	AG-390-I15_01128	AG-390-I15	A0A644WGV7	TrEMBL	Homologous structure reference	32.1	98	96.9	4.2e-49	181	TRUE	NA	NA	NA	NA	NA
OG0002682	AG-390-I15_01128	AG-390-I15	A0A9D9IQF6	TrEMBL	Homologous structure reference	31.8	98	98.8	3.2e-51	186	TRUE	NA	NA	NA	NA	NA
OG0002685	AG-909-A17_00516	AG-909-A17	B3T1W3	TrEMBL	Homologous structure reference	41.5	89.6	86.9	1.21e-71	237	TRUE	NA	NA	NA	NA	NA
OG0002686	AG-390-C19_00821	AG-390-C19	A0A382PXE4	TrEMBL	Close sequence match	86.3	97.8	97.1	1.56e-170	481	TRUE	NA	NA	COG0708	XthA	Replication, recombination and repair
OG0002687	AG-426-I21_00555	AG-426-I21	A0A1T1E1T4	TrEMBL	Homologous structure reference	35.5	92.8	94.6	5.58e-63	214	TRUE	NA	NA	NA	NA	NA
OG0002687	AG-426-I21_00555	AG-426-I21	A0A177N9H9	TrEMBL	Homologous structure reference	35.4	95.6	96.1	1.99e-70	233	TRUE	NA	NA	NA	NA	NA
OG0002687	AG-426-I21_00555	AG-426-I21	A0A291IM36	TrEMBL	Homologous structure reference	35.4	95.6	96.1	3.13e-69	230	TRUE	NA	NA	NA	NA	NA
OG0002687	AG-426-I21_00555	AG-426-I21	A0A0E2DAY4	TrEMBL	Homologous structure reference	34.9	92.8	94.6	9.6e-61	208	TRUE	NA	NA	NA	NA	NA
OG0002688	HTCC9565_01030	HTCC9565	A0A382EUB2	TrEMBL	Homologous structure reference	49.2	100	100	2.47e-16	74.7	TRUE	NA	NA	NA	NA	NA
OG0002689	HTCC1002_01013	HTCC1002	Q1V126	TrEMBL	Close sequence match	100	100	100	5.66e-90	266	TRUE	NA	NA	NA	NA	NA
OG0002690	HTCC1002_01012	HTCC1002	Q1V127	TrEMBL	Close sequence match	100	100	100	0	873	TRUE	NA	NA	COG2133	YliI	Carbohydrate transport and metabolism
OG0002692	AG-390-L03_00633	AG-390-L03	A0A2A4T6V7	TrEMBL	Homologous structure reference	32.3	95	89.1	7.34e-80	273	TRUE	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	COG0367	AsnB	Amino acid transport and metabolism
OG0002692	AG-893-F11_00072	AG-893-F11	A0A7S9RR41	TrEMBL	Homologous structure reference	31.9	96.5	97.4	7.68e-68	238	TRUE	NA	NA	COG0367	AsnB	Amino acid transport and metabolism
OG0002692	AG-893-F11_00072	AG-893-F11	A0A8J2YGC5	TrEMBL	Homologous structure reference	31.1	90.1	86.8	4.77e-52	196	TRUE	NA	NA	COG0367	AsnB	Amino acid transport and metabolism
OG0002692	AG-390-L03_00633	AG-390-L03	A0AAJ6CUJ2	TrEMBL	Homologous structure reference	30.9	93.3	95.1	9.31e-69	242	TRUE	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	COG0367	AsnB	Amino acid transport and metabolism
OG0002695	AG-909-F14_00953	AG-909-F14	D6PKB7	TrEMBL	Homologous structure reference	48.8	98.3	97.1	9.83e-107	325	TRUE	NA	NA	NA	NA	NA
OG0002695	AG-909-F14_00953	AG-909-F14	A0A1T4QI55	TrEMBL	Homologous structure reference	45.1	97.4	95.8	4.41e-101	311	TRUE	NA	NA	NA	NA	NA
OG0002695	AG-909-F14_00953	AG-909-F14	A0A5J6MI28	TrEMBL	Homologous structure reference	44.1	97.7	96.6	4.19e-93	291	TRUE	NA	NA	NA	NA	NA
OG0002695	AG-909-F14_00953	AG-909-F14	A0A512NNU6	TrEMBL	Homologous structure reference	44	97.4	96.3	4.36e-98	303	TRUE	NA	NA	NA	NA	NA
OG0002696	NP1_00772	NP1	A0A6H1Q3S8	TrEMBL	Close sequence match	100	100	100	2e-197	550	TRUE	NA	NA	NA	NA	NA
OG0002697	HTCC1002_00078	HTCC1002	Q1UZQ1	TrEMBL	Close sequence match	100	100	100	1.36e-150	426	TRUE	NA	NA	COG4103	TerB2	Inorganic ion transport and metabolism
OG0002697	AG-917-C08_00272	AG-917-C08	A0A382MCJ2	TrEMBL	Close sequence match	96.7	100	100	2.53e-146	415	TRUE	NA	NA	COG4103	TerB2	Inorganic ion transport and metabolism
OG0002699	AG-895-F07_00750	AG-895-F07	A0A090IEQ9	TrEMBL	Homologous structure reference	35.6	94.7	89.1	8.98e-11	63.2	TRUE	NA	NA	COG1359	YgiN	Energy production and conversion
OG0002700	AG-913-F03_01237	AG-913-F03	A0A109LFD3	TrEMBL	Homologous structure reference	54.1	100	91.4	6.61e-14	69.7	TRUE	NA	NA	NA	NA	NA
OG0002700	HIMB123_01292	HIMB123	A0A6J6RSN5	TrEMBL	Homologous structure reference	52.6	83.7	96.2	2.17e-10	61.2	TRUE	NA	NA	NA	NA	NA
OG0002700	HIMB123_01292	HIMB123	A0A6J7JEY9	TrEMBL	Homologous structure reference	50.6	88.4	84.2	2.08e-08	56.6	TRUE	NA	NA	NA	NA	NA
OG0002702	AG-422-B22_00124	AG-422-B22	A0A1Q2SPC2	TrEMBL	Homologous structure reference	48.9	96.7	89.3	6.81e-46	159	TRUE	K03088	RNA polymerase sigma-70 factor, ECF subfamily	COG1595	RpoE	Transcription
OG0002702	AG-422-B22_00124	AG-422-B22	A0A1I4HF45	TrEMBL	Homologous structure reference	48.3	97.3	95.2	1.55e-47	162	TRUE	K03088	RNA polymerase sigma-70 factor, ECF subfamily	COG1595	RpoE	Transcription
OG0002702	AG-422-B22_00124	AG-422-B22	A0A6N0HQ16	TrEMBL	Homologous structure reference	43.7	95.6	96.6	1.86e-36	134	TRUE	K03088	RNA polymerase sigma-70 factor, ECF subfamily	COG1595	RpoE	Transcription
OG0002702	AG-422-B22_00124	AG-422-B22	A0A7T5R3R1	TrEMBL	Homologous structure reference	42	94.5	88.8	9.4e-38	138	TRUE	K03088	RNA polymerase sigma-70 factor, ECF subfamily	COG1595	RpoE	Transcription
OG0002707	NP1_01480	NP1	A0A6H1Q3R7	TrEMBL	Close sequence match	100	100	100	3.23e-111	322	TRUE	NA	NA	NA	NA	NA
OG0002708	NP1_01461	NP1	A0A6H1Q4Y0	TrEMBL	Close sequence match	100	86.5	100	7.36e-80	240	TRUE	NA	NA	NA	NA	NA
OG0002709	NP1_01458	NP1	A0A6H1Q3P8	TrEMBL	Close sequence match	100	100	100	1.54e-119	343	TRUE	NA	NA	COG0486	MnmE	Translation, ribosomal structure and biogenesis
OG0002710	NP1_01457	NP1	A0A6H1Q4F0	TrEMBL	Close sequence match	100	100	100	6.86e-120	344	TRUE	NA	NA	NA	NA	NA
OG0002711	NP1_01454	NP1	A0A6H1Q5B8	TrEMBL	Close sequence match	100	100	100	9.12e-256	703	TRUE	NA	NA	NA	NA	NA
OG0002712	NP1_01448	NP1	A0A6H1Q3Y3	TrEMBL	Close sequence match	100	100	100	1.18e-60	188	TRUE	NA	NA	NA	NA	NA
OG0002713	NP1_01444	NP1	A0A6H1Q5Q8	TrEMBL	Close sequence match	100	100	100	2.26e-65	201	TRUE	NA	NA	COG1378	YrhO	Transcription
OG0002714	NP1_01442	NP1	A0A6H1Q5A8	TrEMBL	Close sequence match	100	100	100	2.69e-305	847	TRUE	NA	NA	COG4974	XerD	Replication, recombination and repair
OG0002717	MED602_01117	MED602	A0A381RLQ3	TrEMBL	Homologous structure reference	54.6	99.1	99.1	7.76e-27	104	TRUE	NA	NA	NA	NA	NA
OG0002717	AG-439-D15_01030	AG-439-D15	A0A382IP03	TrEMBL	Homologous structure reference	53	100	100	1.27e-22	94.4	TRUE	NA	NA	NA	NA	NA
OG0002718	NP1_01490	NP1	A0A6H1Q3S7	TrEMBL	Close sequence match	100	100	100	4.05e-83	248	TRUE	NA	NA	NA	NA	NA
OG0002719	AG-917-D14_00771	AG-917-D14	D6PJT1	TrEMBL	Close sequence match	88.9	97.8	100	9.33e-19	79.7	TRUE	NA	NA	NA	NA	NA
OG0002725	AG-903-O08_01130	AG-903-O08	X1BVA4	TrEMBL	Homologous structure reference	42.8	94.9	97.6	1.23e-58	196	TRUE	NA	NA	COG2227	UbiG	Coenzyme transport and metabolism
OG0002728	HIMB2305_00447	HIMB2305	A0A1M4XB10	TrEMBL	Homologous structure reference	43.4	97.7	98.8	2.65e-63	208	TRUE	NA	NA	NA	NA	NA
OG0002731	AG-891-O15_01125	AG-891-O15	A0A1P8KAB7	TrEMBL	Homologous structure reference	35	90.2	88	1.49e-53	188	TRUE	NA	NA	NA	NA	NA
OG0002736	LSUCC0723_01096	LSUCC0723	A0AAC8ZWD4	TrEMBL	Homologous structure reference	48	91.6	84.2	1.41e-25	101	TRUE	K08738	cytochrome c	COG3474	Cyc7	Energy production and conversion
OG0002736	LSUCC0664_01044	LSUCC0664	P00043	Swiss-Prot	Homologous structure reference	40.4	83.1	88.2	1.64e-16	72.4	TRUE	K08738	cytochrome c	COG3474	Cyc7	Energy production and conversion
OG0002738	BACL5_MAG-120820-bin39_00504	BACL5_MAG-120820-bin39	A0A1G5P191	TrEMBL	Homologous structure reference	51	100	100	3.65e-41	143	TRUE	K07794	putative tricarboxylic transport membrane protein	NA	NA	NA
OG0002738	BACL5_MAG-120820-bin39_00504	BACL5_MAG-120820-bin39	A0A1C1Z0F9	TrEMBL	Homologous structure reference	49.7	100	100	5.18e-41	143	TRUE	K07794	putative tricarboxylic transport membrane protein	NA	NA	NA
OG0002738	BACL5_MAG-120820-bin39_00504	BACL5_MAG-120820-bin39	A0A506U0W1	TrEMBL	Homologous structure reference	49.7	100	100	7.35e-41	142	TRUE	K07794	putative tricarboxylic transport membrane protein	NA	NA	NA
OG0002744	SAG-MED06_00043	SAG-MED06	I4Z3P5	TrEMBL	Homologous structure reference	39	98.3	97.5	6.44e-21	90.5	TRUE	K07092	uncharacterized protein	COG2044	NA	General function prediction only
OG0002744	SAG-MED06_00043	SAG-MED06	A0A512C492	TrEMBL	Homologous structure reference	38.5	98.3	97.5	6.94e-23	95.5	TRUE	K07092	uncharacterized protein	COG2044	NA	General function prediction only
OG0002744	SAG-MED06_00043	SAG-MED06	A0A5N7MVX1	TrEMBL	Homologous structure reference	38.1	98.3	97.5	4.54e-21	90.9	TRUE	K07092	uncharacterized protein	COG2044	NA	General function prediction only
OG0002744	Uisw_136_00437	Uisw_136	A0A4Z0BZR2	TrEMBL	Homologous structure reference	37	100	100	5.78e-19	85.5	TRUE	K07092	uncharacterized protein	COG2044	NA	General function prediction only
OG0002745	ME-17_00102	ME-17	A0A1I2YUI1	TrEMBL	Homologous structure reference	50	88.5	89.8	1.85e-23	96.7	TRUE	NA	NA	COG3544	CopM	Inorganic ion transport and metabolism
OG0002745	LSUCC0530_00104	LSUCC0530	A0A101KME4	TrEMBL	Homologous structure reference	48.3	93.8	91.5	2.51e-23	96.7	TRUE	K08995	putative membrane protein	COG3544	CopM	Inorganic ion transport and metabolism
OG0002745	ME-17_00102	ME-17	A0A368YS82	TrEMBL	Homologous structure reference	46.9	95.6	95	2.89e-25	101	TRUE	NA	NA	COG3544	CopM	Inorganic ion transport and metabolism
OG0002748	ME-31_00166	ME-31	A0A964V0C5	TrEMBL	Homologous structure reference	46.7	84.4	98.8	1.91e-13	70.1	TRUE	NA	NA	COG5126	FRQ1	Signal transduction mechanisms
OG0002748	ME-31_00166	ME-31	A0A966HLU7	TrEMBL	Homologous structure reference	46.7	84.4	98.8	2.18e-12	67.4	TRUE	NA	NA	COG5126	FRQ1	Signal transduction mechanisms
OG0002750	ME-31_00758	ME-31	A0A845S4F7	TrEMBL	Close sequence match	95.8	100	100	1.18e-199	558	TRUE	K07086	uncharacterized protein	COG3329	SbtA	Energy production and conversion
OG0002752	MKE-138_00389	MKE-138	A0A966HJX9	TrEMBL	Close sequence match	95.7	100	100	1.04e-215	600	TRUE	K22737	erythrin-vacuolar iron transport family protein	COG1633	YhjR	Inorganic ion transport and metabolism
OG0002754	ME-18_00047	ME-18	A0A964XQI1	TrEMBL	Close sequence match	92.5	100	100	0	1125	TRUE	K03549	KUP system potassium uptake protein	COG3158	Kup	Inorganic ion transport and metabolism
OG0002755	ME-33_00060	ME-33	A0A845S8W5	TrEMBL	Close sequence match	90.3	100	100	4.47e-251	693	TRUE	K09953	lipid A 3-O-deacylase [EC:3.1.1.-]	COG3528	LpxR	Cell wall/membrane/envelope biogenesis
OG0002756	MKE-138_00369	MKE-138	A0A964XQN9	TrEMBL	Homologous structure reference	79.7	95.2	98.3	4.67e-21	86.7	TRUE	NA	NA	NA	NA	NA
OG0002756	MKE-138_00369	MKE-138	A0A845SAW6	TrEMBL	Homologous structure reference	78	95.2	98.3	1.91e-20	85.1	TRUE	NA	NA	NA	NA	NA
OG0002757	LSUCC0530_00079	LSUCC0530	A0A966M3A5	TrEMBL	Close sequence match	86.9	100	98.4	5.66e-31	111	TRUE	NA	NA	NA	NA	NA
OG0002758	ME-18_00099	ME-18	A0A223LY69	TrEMBL	Homologous structure reference	39.6	90.7	88	1.49e-43	158	TRUE	K07262	serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]	COG1686	DacC	Cell wall/membrane/envelope biogenesis
OG0002758	ME-18_00099	ME-18	A0A1S2D293	TrEMBL	Homologous structure reference	39.6	90.7	84.7	1.99e-43	158	TRUE	K07262	serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]	COG1686	DacC	Cell wall/membrane/envelope biogenesis
OG0002758	ME-18_00099	ME-18	A0A142DZM6	TrEMBL	Homologous structure reference	39.6	90.7	82.5	2.44e-43	158	TRUE	K07262	serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]	COG1686	DacC	Cell wall/membrane/envelope biogenesis
OG0002759	MKE-138_00332	MKE-138	A0A5Q2FAH6	TrEMBL	Homologous structure reference	42.4	86.8	98.3	1.62e-09	57.8	TRUE	K03973	phage shock protein C	COG1983	PspC	Transcription
OG0002759	ME-17_00106	ME-17	A0A1I5FPS0	TrEMBL	Homologous structure reference	42.1	83.8	95	1.88e-08	55.1	TRUE	K03973	phage shock protein C	COG1983	PspC	Transcription
OG0002759	MKE-138_00332	MKE-138	A0A323V2V6	TrEMBL	Homologous structure reference	40.4	83.8	85.1	5.18e-07	51.6	TRUE	K03973	phage shock protein C	COG1983	PspC	Transcription
OG0002760	ME-20_00142	ME-20	A0A4R6UEG9	TrEMBL	Homologous structure reference	39.3	91.3	95.9	6.07e-54	186	TRUE	NA	NA	NA	NA	NA
OG0002760	MKE-138_00295	MKE-138	A0A0G3BH40	TrEMBL	Homologous structure reference	36.1	92.3	96.8	1.65e-38	146	TRUE	NA	NA	NA	NA	NA
OG0002760	MiE-29_00111	MiE-29	A0A4Q7VZ25	TrEMBL	Homologous structure reference	34.6	92.3	84.8	1.79e-36	142	TRUE	NA	NA	NA	NA	NA
OG0002760	ME-31_00126	ME-31	A0A7Y8GZB8	TrEMBL	Homologous structure reference	34.5	95.8	89.9	1.46e-40	152	TRUE	NA	NA	NA	NA	NA
OG0002760	MKE-138_00295	MKE-138	A0A7Y6NNN9	TrEMBL	Homologous structure reference	33.8	92.7	88.8	9.22e-32	129	TRUE	NA	NA	NA	NA	NA
OG0002761	MKE-138_00294	MKE-138	A0A966HV48	TrEMBL	Homologous structure reference	69.3	100	100	6.52e-19	83.2	TRUE	NA	NA	NA	NA	NA
OG0002762	ME-17_00298	ME-17	A0A845SEU9	TrEMBL	Close sequence match	95.2	100	100	3.8e-32	114	TRUE	NA	NA	NA	NA	NA
OG0002763	MKE-138_00061	MKE-138	A0A964V096	TrEMBL	Close sequence match	93.4	100	83.4	2.41e-71	219	TRUE	NA	NA	NA	NA	NA
OG0002764	ME-17_00383	ME-17	A0A964XQ55	TrEMBL	Close sequence match	89.9	100	100	4.14e-129	371	TRUE	NA	NA	COG0625	GstA	Posttranslational modification, protein turnover, chaperones
OG0002765	LSUCC0530_00791	LSUCC0530	A0A845SB24	TrEMBL	Close sequence match	98.2	93.2	100	1.11e-40	140	TRUE	NA	NA	NA	NA	NA
OG0002766	MKE-138_00877	MKE-138	A0A966HJX5	TrEMBL	Close sequence match	89.8	97.9	97.9	3.26e-169	478	TRUE	K07090	uncharacterized protein	COG0730	TauE	Inorganic ion transport and metabolism
OG0002767	MiE-29_00757	MiE-29	A0A845S7V1	TrEMBL	Homologous structure reference	60.4	98.3	98.3	8.5e-168	486	TRUE	NA	NA	NA	NA	NA
OG0002767	MiE-29_00757	MiE-29	A0A964XRP4	TrEMBL	Homologous structure reference	60.4	98.3	98.3	2.42e-167	485	TRUE	NA	NA	NA	NA	NA
OG0002767	LSUCC0530_00796	LSUCC0530	A0A0E3ZNG6	TrEMBL	Homologous structure reference	60.2	100	100	1.93e-171	495	TRUE	NA	NA	NA	NA	NA
OG0002767	MiE-29_00757	MiE-29	A0A6M9PX30	TrEMBL	Homologous structure reference	59.2	98.8	98.8	1.23e-162	473	TRUE	NA	NA	NA	NA	NA
OG0002767	MiE-29_00757	MiE-29	B6BWB4	TrEMBL	Homologous structure reference	58.1	98.8	97.9	3.52e-160	467	TRUE	NA	NA	NA	NA	NA
