Orthogroup	gene_id	genome	Accession_number	db_source	pident	qcovhsp	scovhsp	evalue	bitscore	afdb_available	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME
OG0001303	NP1_00138	NP1	A0A6H1Q1C7	TrEMBL	100	100	100	3.4e-56	177	TRUE	NA	NA	COG0456	RimI	Translation, ribosomal structure and biogenesis
OG0001303	HTCC1002_00211	HTCC1002	Q4FLR3	TrEMBL	100	100	100	9.18e-55	173	TRUE	NA	NA	COG0456	RimI	Translation, ribosomal structure and biogenesis
OG0001304	HTCC1013_01031	HTCC1013	Q4FLE7	TrEMBL	100	100	100	3.3e-101	295	TRUE	NA	NA	COG2010	CccA	Energy production and conversion
OG0001304	HTCC1002_00060	HTCC1002	Q1UZS2	TrEMBL	100	100	100	4.68e-101	295	TRUE	NA	NA	COG2010	CccA	Energy production and conversion
OG0001306	AG-439-D15_01117	AG-439-D15	A0A497ZIA1	TrEMBL	90.3	97.1	98.9	1.99e-305	842	TRUE	NA	NA	COG0006	PepP	Amino acid transport and metabolism
OG0001307	ETNP2013_S02_SV82_300m_MAG_01_00098	ETNP2013_S02_SV82_300m_MAG_01	A0A381S1B5	TrEMBL	98.1	100	100	0	1536	TRUE	K11690	C4-dicarboxylate transporter, DctM subunit	COG4664	FcbT3	Secondary metabolites biosynthesis, transport and catabolism
OG0001307	ETNP2013_S02_SV82_300m_MAG_01_00093	ETNP2013_S02_SV82_300m_MAG_01	A0A381QWF8	TrEMBL	97.2	100	100	3.87e-305	853	TRUE	K11690	C4-dicarboxylate transporter, DctM subunit	COG4664	FcbT3	Secondary metabolites biosynthesis, transport and catabolism
OG0001307	AG-439-G19_00539	AG-439-G19	A0A381Y9U5	TrEMBL	90	100	100	0	1482	TRUE	K11690	C4-dicarboxylate transporter, DctM subunit	COG4664	FcbT3	Secondary metabolites biosynthesis, transport and catabolism
OG0001310	ARS1_00336	ARS1	A0A382D3M8	TrEMBL	89.6	100	100	3.48e-72	219	TRUE	NA	NA	COG2351	HiuH	Nucleotide transport and metabolism
OG0001310	AG-464-P13_00922	AG-464-P13	A0A382V3F2	TrEMBL	89.6	91.4	100	2.71e-63	197	TRUE	K07127	5-hydroxyisourate hydrolase [EC:3.5.2.17]	COG2351	HiuH	Nucleotide transport and metabolism
OG0001310	AG-414-E02_00981	AG-414-E02	A0A382JFQ2	TrEMBL	87.8	100	100	1.66e-70	215	TRUE	K07127	5-hydroxyisourate hydrolase [EC:3.5.2.17]	COG2351	HiuH	Nucleotide transport and metabolism
OG0001311	HTCC1002_00020	HTCC1002	Q4FLA6	TrEMBL	100	100	100	1.07e-229	634	TRUE	NA	NA	COG1397	DraG	Posttranslational modification, protein turnover, chaperones
OG0001311	NP1_01436	NP1	A0A6H1Q3M9	TrEMBL	100	100	100	2.15e-229	634	TRUE	NA	NA	COG1397	DraG	Posttranslational modification, protein turnover, chaperones
OG0001312	HTCC1062_00795	HTCC1062	Q4FMI6	TrEMBL	100	100	100	2.65e-80	240	TRUE	NA	NA	COG3502	NA	Function unknown
OG0001312	NP1_00433	NP1	A0A6H1Q2I5	TrEMBL	100	100	100	4.06e-80	239	TRUE	NA	NA	COG3502	NA	Function unknown
OG0001312	HTCC1002_00493	HTCC1002	Q1V2I4	TrEMBL	100	100	100	2.18e-79	238	TRUE	NA	NA	COG3502	NA	Function unknown
OG0001313	AG-422-C21_01176	AG-422-C21	Q6UCP3	TrEMBL	100	100	100	2.94e-68	209	TRUE	NA	NA	COG5467	NA	Function unknown
OG0001314	MKE-138_00259	MKE-138	A0A966LZ88	TrEMBL	88.6	100	100	6.84e-75	228	TRUE	NA	NA	NA	NA	NA
OG0001315	HTCC1002_01220	HTCC1002	Q4FPL6	TrEMBL	100	100	100	1.86e-106	310	TRUE	NA	NA	NA	NA	NA
OG0001315	NP1_01217	NP1	A0A6H1Q322	TrEMBL	100	100	100	1.42e-105	308	TRUE	NA	NA	NA	NA	NA
OG0001316	NP1_01210	NP1	A0A6H1Q536	TrEMBL	100	100	100	4.74e-121	348	TRUE	NA	NA	NA	NA	NA
OG0001316	HTCC1013_01289	HTCC1013	Q4FPJ6	TrEMBL	100	100	100	1.93e-120	346	TRUE	NA	NA	NA	NA	NA
OG0001316	HTCC1002_01211	HTCC1002	Q1V0H6	TrEMBL	100	100	100	3.34e-120	345	TRUE	NA	NA	NA	NA	NA
OG0001317	HTCC1013_01029	HTCC1013	Q4FLE9	TrEMBL	100	100	100	2.7e-15	72	TRUE	NA	NA	NA	NA	NA
OG0001317	HTCC1002_00062	HTCC1002	Q1UZS0	TrEMBL	98.3	100	90.9	3.13e-15	72	TRUE	NA	NA	NA	NA	NA
OG0001319	HTCC1002_00738	HTCC1002	Q1V1U1	TrEMBL	100	100	100	1.74e-287	787	TRUE	NA	NA	COG2227	UbiG	Coenzyme transport and metabolism
OG0001319	HTCC1062_00542	HTCC1062	Q4FN88	TrEMBL	100	100	100	1.74e-287	787	TRUE	NA	NA	COG2227	UbiG	Coenzyme transport and metabolism
OG0001319	ETNP2013_S02_SV82_300m_MAG_01_00547	ETNP2013_S02_SV82_300m_MAG_01	A0A381UKM8	TrEMBL	97.9	96	91.9	0	1446	TRUE	NA	NA	COG0451	WcaG	Cell wall/membrane/envelope biogenesis
OG0001320	AG-414-E02_00782	AG-414-E02	A0A381WHB4	TrEMBL	95.3	88.9	100	0	1360	TRUE	K03520	aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]	COG1529	CoxL	Energy production and conversion
OG0001320	AG-439-O15_00435	AG-439-O15	A0A381U1E5	TrEMBL	90.9	100	100	0	1467	TRUE	K03520	aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]	COG1529	CoxL	Energy production and conversion
OG0001323	NP1_00026	NP1	A0A6H1Q0I5	TrEMBL	100	100	100	1.51e-305	851	TRUE	K01578	malonyl-CoA decarboxylase [EC:4.1.1.9]	NA	NA	NA
OG0001323	ME-17_00315	ME-17	A0A966HRL7	TrEMBL	94.9	100	100	5.36e-301	825	TRUE	K01578	malonyl-CoA decarboxylase [EC:4.1.1.9]	NA	NA	NA
OG0001325	HTCC1002_00700	HTCC1002	Q1V1X9	TrEMBL	100	100	100	0	866	TRUE	NA	NA	NA	NA	NA
OG0001326	AG-918-L07_00012	AG-918-L07	Q4PJ81	TrEMBL	99.4	100	100	4.63e-223	619	TRUE	NA	NA	COG3239	DesA	Lipid transport and metabolism
OG0001327	NP1_00425	NP1	A0A6H1Q2V3	TrEMBL	100	100	100	2.73e-83	248	TRUE	NA	NA	COG3450	NA	General function prediction only
OG0001327	AG-333-D08_00797	AG-333-D08	A4GJY7	TrEMBL	100	100	100	1.58e-82	246	TRUE	NA	NA	COG3450	NA	General function prediction only
OG0001328	AG-422-C21_00445	AG-422-C21	A0A381UZG8	TrEMBL	88.7	96.2	100	1.33e-245	681	TRUE	NA	NA	COG1960	CaiA	Lipid transport and metabolism
OG0001329	HTCC1062_00820	HTCC1062	Q4FMG1	TrEMBL	100	100	100	1.21e-117	339	TRUE	NA	NA	NA	NA	NA
OG0001329	NP1_00394	NP1	A0A6H1Q146	TrEMBL	100	100	100	4.96e-116	335	TRUE	NA	NA	NA	NA	NA
OG0001329	HTCC1002_00471	HTCC1002	Q1V2K6	TrEMBL	100	100	100	1.74e-115	333	TRUE	NA	NA	NA	NA	NA
OG0001332	BACL5_MAG-120820-bin39_00233	BACL5_MAG-120820-bin39	A0A6H1PZX3	TrEMBL	100	100	100	1.66e-43	143	TRUE	NA	NA	COG3205	NA	Function unknown
OG0001333	HTCC1002_00430	HTCC1002	Q1V2P9	TrEMBL	100	100	100	1.74e-305	861	TRUE	NA	NA	COG4091	NA	Amino acid transport and metabolism
OG0001333	HTCC1062_00860	HTCC1062	Q4FMC1	TrEMBL	100	100	100	8.68e-305	861	TRUE	NA	NA	COG4091	NA	Amino acid transport and metabolism
OG0001336	AG-414-E02_00781	AG-414-E02	A0A381WG48	TrEMBL	93.5	100	100	9.56e-104	302	TRUE	K03518	aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]	COG2080	CutS	Energy production and conversion
OG0001336	AG-464-P13_00368	AG-464-P13	A0A382XTC8	TrEMBL	90.1	99.3	99.3	3.6e-99	291	TRUE	K03518	aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]	COG2080	CutS	Energy production and conversion
OG0001336	AG-892-L05_00138	AG-892-L05	A0A382MNH6	TrEMBL	88.2	93.9	100	3.65e-97	286	TRUE	K03518	aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]	COG2080	CutS	Energy production and conversion
OG0001338	ETNP2013_S02_SV82_300m_MAG_01_00520	ETNP2013_S02_SV82_300m_MAG_01	A0A381TKG4	TrEMBL	98.7	100	100	0	939	TRUE	NA	NA	COG1032	YgiQ	General function prediction only
OG0001339	AG-913-A04_00421	AG-913-A04	Q4PJ72	TrEMBL	100	100	100	1.06e-294	805	TRUE	NA	NA	COG1680	AmpC	Defense mechanisms
OG0001339	ETNP2013_S02_SV82_300m_MAG_01_00177	ETNP2013_S02_SV82_300m_MAG_01	A0A382HZ68	TrEMBL	97.6	100	96.9	3.45e-266	733	TRUE	NA	NA	COG1680	AmpC	Defense mechanisms
OG0001340	HTCC1062_01241	HTCC1062	Q4FLA5	TrEMBL	100	100	100	3.05e-293	805	TRUE	K03327	multidrug resistance protein, MATE family	COG0534	NorM	Defense mechanisms
OG0001340	HTCC1002_00019	HTCC1002	Q1UZW2	TrEMBL	100	100	100	8.08e-293	804	TRUE	K03327	multidrug resistance protein, MATE family	COG0534	NorM	Defense mechanisms
OG0001341	AG-913-A04_00420	AG-913-A04	Q4PJ73	TrEMBL	100	100	100	1.65e-280	768	TRUE	NA	NA	COG4102	NA	Function unknown
OG0001342	HIMB1420_01329	HIMB1420	Q4PJ92	TrEMBL	86	100	100	2.79e-74	225	TRUE	NA	NA	COG3791	NA	Function unknown
OG0001343	NP1_00422	NP1	A0A6H1Q0Y0	TrEMBL	100	100	100	1.07e-92	272	TRUE	K06893	uncharacterized protein	COG3631	YesE	General function prediction only
OG0001344	NP1_00407	NP1	A0A6H1Q0W9	TrEMBL	100	100	100	1.08e-235	650	TRUE	NA	NA	COG2113	ProX	Amino acid transport and metabolism
OG0001344	HTCC1002_00484	HTCC1002	Q4FMH4	TrEMBL	100	100	100	1.78e-234	647	TRUE	NA	NA	COG2113	ProX	Amino acid transport and metabolism
OG0001347	AG-404-P13_01075	AG-404-P13	A0A382N5A3	TrEMBL	85.3	83.5	100	4.01e-123	357	TRUE	K06888	uncharacterized protein	COG1331	YyaL	General function prediction only
OG0001348	HIMB1413_00910	HIMB1413	A4GJP9	TrEMBL	97.3	100	100	2.52e-39	133	TRUE	NA	NA	NA	NA	NA
OG0001352	HTCC9022_00898	HTCC9022	A0A381VP73	TrEMBL	87.2	100	99.8	3.39e-255	709	TRUE	K11690	C4-dicarboxylate transporter, DctM subunit	COG4664	FcbT3	Secondary metabolites biosynthesis, transport and catabolism
OG0001355	NP1_00713	NP1	A0A6H1Q2X0	TrEMBL	100	100	100	0	1002	TRUE	NA	NA	COG2870	RfaE	Cell wall/membrane/envelope biogenesis
OG0001355	HTCC1002_00729	HTCC1002	Q4FN79	TrEMBL	100	100	100	0	944	TRUE	NA	NA	COG2870	RfaE	Cell wall/membrane/envelope biogenesis
OG0001355	NP1_00678	NP1	A0A6H1Q3I8	TrEMBL	100	100	100	8.88e-63	194	TRUE	NA	NA	COG1105	FruK	Carbohydrate transport and metabolism
OG0001356	AG-414-E02_00220	AG-414-E02	A0A382RD62	TrEMBL	98.4	100	100	3.55e-36	124	TRUE	NA	NA	NA	NA	NA
OG0001357	HTCC1062_01022	HTCC1062	Q4FLW7	TrEMBL	100	97.6	100	8.47e-292	799	TRUE	NA	NA	COG0399	WecE	Cell wall/membrane/envelope biogenesis
OG0001360	AH-287-E17_00980	AH-287-E17	A0A382DIM7	TrEMBL	88	100	100	2.27e-106	310	TRUE	NA	NA	NA	NA	NA
OG0001362	NP1_00534	NP1	A0A6H1Q1I1	TrEMBL	100	100	100	1.05e-305	842	TRUE	NA	NA	NA	NA	NA
OG0001362	NP1_00137	NP1	A0A6H1Q2F3	TrEMBL	100	100	100	3.91e-303	828	TRUE	NA	NA	NA	NA	NA
OG0001362	HTCC1062_00805	HTCC1062	Q4FMH6	TrEMBL	100	100	100	3.76e-239	658	TRUE	NA	NA	NA	NA	NA
OG0001362	HTCC1002_00486	HTCC1002	Q1V2J1	TrEMBL	100	100	100	3.09e-238	656	TRUE	NA	NA	NA	NA	NA
OG0001362	NP1_00413	NP1	A0A6H1Q2G6	TrEMBL	100	95	99.7	2.3e-231	638	TRUE	NA	NA	NA	NA	NA
OG0001366	HIMB1488_00011	HIMB1488	A0A0R2U274	TrEMBL	93.9	90.1	98.4	2.34e-150	429	TRUE	K05801	DnaJ like chaperone protein	COG1076	DjlA	Posttranslational modification, protein turnover, chaperones
OG0001367	HTCC1062_01343	HTCC1062	Q4FL02	TrEMBL	100	100	100	3.72e-91	290	TRUE	NA	NA	COG1196	Smc	Cell cycle control, cell division, chromosome partitioning
OG0001367	HTCC1002_01327	HTCC1002	Q1V064	TrEMBL	100	100	100	1.67e-89	285	TRUE	NA	NA	COG1196	Smc	Cell cycle control, cell division, chromosome partitioning
OG0001369	HTCC1002_00840	HTCC1002	Q1V1J8	TrEMBL	100	100	100	9.58e-204	566	TRUE	NA	NA	COG0451	WcaG	Cell wall/membrane/envelope biogenesis
OG0001369	HTCC1013_00495	HTCC1013	Q4FNI2	TrEMBL	100	100	100	5.54e-203	565	TRUE	NA	NA	COG0451	WcaG	Cell wall/membrane/envelope biogenesis
OG0001369	NP1_00841	NP1	A0A6H1Q2B6	TrEMBL	100	100	100	2.26e-202	563	TRUE	NA	NA	COG0451	WcaG	Cell wall/membrane/envelope biogenesis
OG0001370	SAG-MED01_01184	SAG-MED01	A0A075GFR4	TrEMBL	98.2	100	100	8.66e-67	206	TRUE	NA	NA	NA	NA	NA
OG0001370	ME-31_00091	ME-31	A0A966HKP3	TrEMBL	95.7	100	100	3.6e-70	214	TRUE	NA	NA	NA	NA	NA
OG0001371	HTCC1062_01238	HTCC1062	Q4FLA8	TrEMBL	100	100	100	3.75e-177	494	TRUE	NA	NA	COG1262	YfmG	Posttranslational modification, protein turnover, chaperones
OG0001371	HTCC1002_00022	HTCC1002	Q1UZV9	TrEMBL	100	100	100	2.17e-176	493	TRUE	NA	NA	COG1262	YfmG	Posttranslational modification, protein turnover, chaperones
OG0001371	ME-31_00085	ME-31	A0A966M1Q6	TrEMBL	94.3	100	100	6.18e-159	448	TRUE	NA	NA	COG1262	YfmG	Posttranslational modification, protein turnover, chaperones
OG0001376	NP1_00779	NP1	A0A6H1Q1W6	TrEMBL	100	97.7	100	7.21e-248	682	TRUE	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	COG0270	Dcm	Replication, recombination and repair
OG0001377	NP1_00194	NP1	A0A6H1Q0C3	TrEMBL	100	100	100	0	1092	TRUE	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	COG0608	RecJ	Replication, recombination and repair
OG0001377	HTCC1002_00267	HTCC1002	Q1UZ68	TrEMBL	100	100	100	0	1091	TRUE	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	COG0608	RecJ	Replication, recombination and repair
OG0001377	HTCC1062_01017	HTCC1062	Q4FLX1	TrEMBL	100	100	100	0	1088	TRUE	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	COG0608	RecJ	Replication, recombination and repair
OG0001378	HTCC1062_00048	HTCC1062	Q4FPQ0	TrEMBL	100	100	100	1.32e-71	218	TRUE	NA	NA	NA	NA	NA
OG0001378	NP1_01242	NP1	A0A6H1Q569	TrEMBL	100	100	100	1.32e-71	218	TRUE	NA	NA	NA	NA	NA
OG0001378	NP1_01233	NP1	A0A6H1Q3E2	TrEMBL	100	100	100	1.87e-71	218	TRUE	NA	NA	NA	NA	NA
OG0001378	HTCC1002_01235	HTCC1002	Q1V0F3	TrEMBL	100	100	100	2.66e-71	217	TRUE	NA	NA	NA	NA	NA
OG0001379	ETNP2013_S02_SV82_300m_MAG_01_00325	ETNP2013_S02_SV82_300m_MAG_01	A0A381S5C4	TrEMBL	98.4	83.1	83.1	7.6e-36	125	TRUE	NA	NA	NA	NA	NA
OG0001381	AG-447-N21_00193	AG-447-N21	A0A381TZX3	TrEMBL	90.7	94.4	100	1.09e-213	596	TRUE	K23535	general nucleoside transport system permease protein	COG4603	NupP	Nucleotide transport and metabolism
OG0001384	HTCC1002_00057	HTCC1002	Q1UZS5	TrEMBL	100	100	100	1.94e-97	285	TRUE	NA	NA	COG3791	NA	Function unknown
OG0001385	HTCC1062_01205	HTCC1062	Q4FLE0	TrEMBL	100	100	100	2.89e-89	264	TRUE	NA	NA	COG0537	HinT	Nucleotide transport and metabolism
OG0001385	HTCC1002_00053	HTCC1002	Q1UZS9	TrEMBL	100	100	100	4.1e-89	264	TRUE	NA	NA	COG0537	HinT	Nucleotide transport and metabolism
OG0001385	NP1_00028	NP1	A0A6H1Q069	TrEMBL	100	99.2	100	7.14e-87	258	TRUE	NA	NA	COG0537	HinT	Nucleotide transport and metabolism
OG0001387	NP1_00414	NP1	A0A6H1Q165	TrEMBL	100	100	100	3.79e-166	468	TRUE	NA	NA	NA	NA	NA
OG0001387	HTCC1062_00804	HTCC1062	Q4FMH7	TrEMBL	100	84.1	100	1.7e-128	370	TRUE	NA	NA	NA	NA	NA
OG0001390	NP1_00408	NP1	A0A6H1Q159	TrEMBL	100	100	100	4.36e-149	422	TRUE	K17893	ubiquinol oxidase [EC:1.10.3.11]	NA	NA	NA
OG0001394	HTCC1062_01025	HTCC1062	Q4FLW4	TrEMBL	100	100	100	2.41e-226	626	TRUE	NA	NA	COG0859	RfaF	Cell wall/membrane/envelope biogenesis
OG0001395	AG-439-G19_00047	AG-439-G19	A0A382NQ71	TrEMBL	91.5	100	100	1.5e-80	242	TRUE	NA	NA	COG0599	YurZ	General function prediction only
OG0001395	AG-464-P13_00395	AG-464-P13	A0A382YY23	TrEMBL	89.2	100	100	4.14e-78	236	TRUE	K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	COG0599	YurZ	General function prediction only
OG0001401	HTCC1002_01230	HTCC1002	Q1V0F8	TrEMBL	100	100	100	1.2e-67	207	TRUE	NA	NA	COG2608	CopZ	Inorganic ion transport and metabolism
OG0001401	HTCC1013_01271	HTCC1013	Q4FPP4	TrEMBL	100	100	100	1.7e-67	207	TRUE	NA	NA	COG2608	CopZ	Inorganic ion transport and metabolism
OG0001401	NP1_01227	NP1	A0A6H1Q332	TrEMBL	100	100	100	1.7e-67	207	TRUE	NA	NA	COG2608	CopZ	Inorganic ion transport and metabolism
OG0001403	LSUCC0530_00323	LSUCC0530	A0A966M321	TrEMBL	88.3	99.1	89.5	4.99e-64	199	TRUE	NA	NA	COG2010	CccA	Energy production and conversion
OG0001405	AG-464-P13_00371	AG-464-P13	A0A382TXK1	TrEMBL	96.3	100	100	1.25e-69	213	TRUE	K07402	xanthine dehydrogenase accessory factor	COG1975	XdhC	Posttranslational modification, protein turnover, chaperones
OG0001405	AG-365-O14_00556	AG-365-O14	A0A382B0Q7	TrEMBL	94.5	100	100	5.94e-68	208	TRUE	K07402	xanthine dehydrogenase accessory factor	COG1975	XdhC	Posttranslational modification, protein turnover, chaperones
OG0001407	HTCC1002_00984	HTCC1002	Q1V155	TrEMBL	100	100	100	7.86e-89	263	TRUE	NA	NA	COG1238	YgaA	Inorganic ion transport and metabolism
OG0001407	NP1_00982	NP1	A0A6H1Q3M6	TrEMBL	100	100	100	9.18e-88	261	TRUE	NA	NA	COG1238	YgaA	Inorganic ion transport and metabolism
OG0001407	HTCC1062_00301	HTCC1062	Q4FNW6	TrEMBL	100	100	100	7.01e-87	258	TRUE	NA	NA	COG1238	YgaA	Inorganic ion transport and metabolism
OG0001408	HTCC1062_00813	HTCC1062	Q4FMG8	TrEMBL	100	100	100	6.07e-295	805	TRUE	NA	NA	COG0596	MenH	Coenzyme transport and metabolism
OG0001408	HTCC1002_00478	HTCC1002	Q1V2J9	TrEMBL	100	100	100	8.62e-295	804	TRUE	NA	NA	COG0596	MenH	Coenzyme transport and metabolism
OG0001408	NP1_00401	NP1	A0A6H1Q191	TrEMBL	100	100	100	1.37e-291	796	TRUE	NA	NA	COG0596	MenH	Coenzyme transport and metabolism
OG0001414	AG-414-B08_01159	AG-414-B08	A0A382SCZ0	TrEMBL	93.4	100	100	4.27e-145	413	TRUE	K07402	xanthine dehydrogenase accessory factor	COG1975	XdhC	Posttranslational modification, protein turnover, chaperones
OG0001417	NP1_00421	NP1	A0A6H1Q1B0	TrEMBL	100	92.3	100	2.26e-59	186	TRUE	NA	NA	NA	NA	NA
OG0001417	HTCC1002_00071	HTCC1002	Q1UZQ8	TrEMBL	100	92.2	100	6.03e-59	185	TRUE	NA	NA	NA	NA	NA
OG0001418	AG-439-O15_00855	AG-439-O15	A0A382EUI6	TrEMBL	90.3	100	100	2.34e-125	360	TRUE	K07152	protein SCO1	COG1999	Sco1	Posttranslational modification, protein turnover, chaperones
OG0001418	AG-464-P13_00214	AG-464-P13	A0A381XUW6	TrEMBL	90.2	94.3	100	1.41e-118	343	TRUE	K07152	protein SCO1	COG1999	Sco1	Posttranslational modification, protein turnover, chaperones
OG0001422	HTCC1002_00210	HTCC1002	Q4FLR2	TrEMBL	100	100	100	8.36e-111	321	TRUE	K01174	micrococcal nuclease [EC:3.1.31.1]	COG1525	YncB	Replication, recombination and repair
OG0001422	NP1_00134	NP1	A0A6H1Q0T6	TrEMBL	100	100	100	1.19e-110	320	TRUE	K01174	micrococcal nuclease [EC:3.1.31.1]	COG1525	YncB	Replication, recombination and repair
OG0001424	HTCC1013_01299	HTCC1013	Q4FPI6	TrEMBL	100	100	100	6.05e-105	305	TRUE	NA	NA	NA	NA	NA
OG0001424	NP1_01200	NP1	A0A6H1Q526	TrEMBL	100	100	100	3.5e-104	303	TRUE	NA	NA	NA	NA	NA
OG0001424	HTCC1002_01202	HTCC1002	Q1V0I6	TrEMBL	100	100	100	1e-103	302	TRUE	NA	NA	NA	NA	NA
OG0001429	NP1_00696	NP1	A0A6H1Q383	TrEMBL	100	100	100	3.18e-139	397	TRUE	NA	NA	NA	NA	NA
OG0001430	HTCC1013_00642	HTCC1013	Q4FNX3	TrEMBL	100	100	100	4.75e-143	406	TRUE	NA	NA	COG2761	FrnE	Posttranslational modification, protein turnover, chaperones
OG0001430	NP1_00988	NP1	A0A6H1Q325	TrEMBL	100	100	100	4.75e-143	406	TRUE	NA	NA	COG2761	FrnE	Posttranslational modification, protein turnover, chaperones
OG0001430	HTCC1002_00991	HTCC1002	Q1V148	TrEMBL	100	100	92.8	2.82e-141	402	TRUE	NA	NA	COG2761	FrnE	Posttranslational modification, protein turnover, chaperones
OG0001431	NP1_01009	NP1	A0A6H1Q2H6	TrEMBL	100	100	100	4.33e-253	697	TRUE	NA	NA	COG3284	AcoR	Transcription
OG0001431	HTCC1040_00112	HTCC1040	Q4FNZ5	TrEMBL	100	100	100	6.15e-253	697	TRUE	NA	NA	COG3284	AcoR	Transcription
OG0001432	HTCC1002_00103	HTCC1002	Q1UZM5	TrEMBL	100	100	100	8.37e-135	384	TRUE	NA	NA	NA	NA	NA
OG0001432	HTCC1040_01017	HTCC1040	Q4FLH0	TrEMBL	100	100	100	2.31e-132	377	TRUE	NA	NA	NA	NA	NA
OG0001432	NP1_00778	NP1	A0A6H1Q297	TrEMBL	100	100	91.4	5.04e-120	345	TRUE	NA	NA	NA	NA	NA
OG0001433	NP1_00246	NP1	A0A6H1Q0U7	TrEMBL	100	100	100	1.52e-231	639	TRUE	NA	NA	NA	NA	NA
OG0001433	HTCC1002_00066	HTCC1002	Q1UZR5	TrEMBL	100	100	100	2.16e-231	639	TRUE	NA	NA	NA	NA	NA
OG0001433	HTCC1013_01027	HTCC1013	Q4FLF1	TrEMBL	100	100	100	6.19e-231	638	TRUE	NA	NA	NA	NA	NA
OG0001436	ETNP2013_S02_SV82_300m_MAG_01_00872	ETNP2013_S02_SV82_300m_MAG_01	A0A381WSY3	TrEMBL	100	100	100	1.69e-38	130	TRUE	NA	NA	NA	NA	NA
OG0001438	HTCC1062_00465	HTCC1062	Q4FNF6	TrEMBL	100	100	100	1.11e-38	131	TRUE	NA	NA	NA	NA	NA
OG0001438	NP1_00947	NP1	A0A6H1Q4P2	TrEMBL	100	100	100	1.58e-38	130	TRUE	NA	NA	NA	NA	NA
OG0001439	HTCC1002_00084	HTCC1002	Q1UZP5	TrEMBL	100	100	100	1.32e-82	246	TRUE	NA	NA	COG3152	YhaH	Function unknown
OG0001440	HTCC1002_00072	HTCC1002	Q1UZQ7	TrEMBL	100	100	100	6.79e-167	473	TRUE	NA	NA	COG0477	ProP	Carbohydrate transport and metabolism
OG0001443	ARS1_00188	ARS1	A0A381SUC0	TrEMBL	98.2	100	100	2.3e-71	217	TRUE	K02277	cytochrome c oxidase subunit IV [EC:7.1.1.9]	COG5605	COX4	Energy production and conversion
OG0001443	ARS1_01062	ARS1	A0A381V795	TrEMBL	96.3	100	100	5.77e-65	201	TRUE	K02277	cytochrome c oxidase subunit IV [EC:7.1.1.9]	COG5605	COX4	Energy production and conversion
OG0001443	AG-390-M15_00254	AG-390-M15	A0A383CTZ0	TrEMBL	91	99.1	100	6.36e-64	198	TRUE	K02277	cytochrome c oxidase subunit IV [EC:7.1.1.9]	COG5605	COX4	Energy production and conversion
OG0001443	AG-426-I15_00838	AG-426-I15	A0A382H9L6	TrEMBL	88.7	91.4	95.5	1.02e-59	188	TRUE	K02277	cytochrome c oxidase subunit IV [EC:7.1.1.9]	COG5605	COX4	Energy production and conversion
OG0001444	NP1_00188	NP1	A0A6H1Q0C5	TrEMBL	100	100	100	3.82e-106	308	TRUE	NA	NA	COG1247	MnaT	Amino acid transport and metabolism
OG0001444	HTCC1002_00260	HTCC1002	Q1UZ74	TrEMBL	100	100	100	5.22e-95	278	TRUE	NA	NA	COG1247	MnaT	Amino acid transport and metabolism
OG0001444	HTCC1062_01028	HTCC1062	Q4FLW1	TrEMBL	100	100	98.6	1.73e-107	311	TRUE	NA	NA	COG1247	MnaT	Amino acid transport and metabolism
OG0001445	HTCC1002_01335	HTCC1002	Q1V056	TrEMBL	100	100	100	1.84e-230	635	TRUE	K16842	allantoinase [EC:3.5.2.5]	COG0726	PgaB	Carbohydrate transport and metabolism
OG0001446	HTCC1013_00090	HTCC1013	Q4FMD3	TrEMBL	100	100	100	1.02e-19	82	TRUE	NA	NA	NA	NA	NA
OG0001446	HTCC1016_00762	HTCC1016	Q1V2N7	TrEMBL	100	100	100	1.02e-19	82	TRUE	NA	NA	NA	NA	NA
OG0001447	ETNP2013_S02_SV82_300m_MAG_01_00578	ETNP2013_S02_SV82_300m_MAG_01	A0A381SYX4	TrEMBL	98.2	80.2	100	2.82e-113	329	TRUE	NA	NA	COG1845	CyoC	Energy production and conversion
OG0001447	AG-439-B12_00561	AG-439-B12	A0A382ESA5	TrEMBL	95.6	100	100	3.27e-149	423	TRUE	NA	NA	COG1845	CyoC	Energy production and conversion
OG0001448	HTCC1013_01102	HTCC1013	Q4FL76	TrEMBL	100	100	100	3.31e-86	257	TRUE	K07112	uncharacterized protein	COG2391	YedE	General function prediction only
OG0001448	HTCC1002_01399	HTCC1002	Q1UZZ0	TrEMBL	100	100	100	1.35e-85	255	TRUE	K07112	uncharacterized protein	COG2391	YedE	General function prediction only
