id	prokka_seq_name	COG_ID	COG_GENE_NAME	COG_NAME	COG_LETTER	KO	ko_definition
OG4828	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4829	hypothetical protein	COG4324	NA	Predicted aminopeptidase	R	NA	NA
OG4830	hypothetical protein	COG0498	ThrC	Threonine synthase	E	NA	NA
OG4831	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4832	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4833	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4834	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4835	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4836	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4837	Vitamin B12 transporter BtuB	COG1629	CirA	"Outer membrane receptor protein, Fe transport"	P	K02014	hemoglobin/transferrin/lactoferrin receptor protein
OG4838	hypothetical protein	COG0697	RhaT	Permease of the drug/metabolite transporter (DMT) superfamily	G	NA	NA
OG4839	hypothetical protein	COG0435	ECM4	Glutathione S-transferase	C	NA	NA
OG4840	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4841	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4842	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4843	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4844	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4845	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4846	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4847	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4848	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4849	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4850	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4851	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4852	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4853	Dimethylsulfonioproprionate demethylase DmdA	COG0404	GcvT	Glycine cleavage system protein T (aminomethyltransferase)	E	NA	NA
OG4854	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4855	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4856	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4857	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4858	Alginate biosynthesis protein AlgA	COG0662	ManC	"Mannose-6-phosphate isomerase, cupin superfamily"	G	NA	NA
OG4859	Putative aminopeptidase YsdC	COG1363	FrvX	Putative aminopeptidase FrvX	E	K20609	putative aminopeptidase
OG4860	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4861	Glucosamine kinase GspK	COG2971	BadF	"BadF-type ATPase, related to human N-acetylglucosamine kinase"	G	NA	NA
OG4862	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4863	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	COG2717	MsrQ	Heme-binding membrane subunit of periplasmic DMSO/TMAO and protein-methionine-sulfoxide reductases	C	K17247	methionine sulfoxide reductase heme-binding subunit
OG4864	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4865	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4866	hypothetical protein	COG3246	NA	"Uncharacterized conserved protein, DUF849 family"	S	NA	NA
OG4867	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4868	NAD/NADP-dependent betaine aldehyde dehydrogenase	COG1012	AdhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	I	NA	NA
OG4869	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4870	tRNA modification GTPase MnmE	COG0486	MnmE	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	J	NA	NA
OG4871	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4872	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4873	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4874	Adenosylhomocysteinase	COG0499	SAM1	S-adenosylhomocysteine hydrolase	H	K01251	adenosylhomocysteinase
OG4875	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4876	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4877	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4878	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4879	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4880	hypothetical protein	COG3933	LevR	"Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains"	K	NA	NA
OG4881	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4882	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4883	Adaptive-response sensory-kinase SasA	COG0642	BaeS	Signal transduction histidine kinase	T	NA	NA
OG4884	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4885	"NAD(P)H-quinone oxidoreductase subunit 1, chloroplastic"	COG1005	NuoH	NADH:ubiquinone oxidoreductase subunit 1 (chain H)	C	NA	NA
OG4886	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4887	D-aminoacyl-tRNA deacylase	COG0084	TatD	3'->5' ssDNA/RNA exonuclease TatD	N	NA	NA
OG4888	hypothetical protein	COG0764	FabA	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	I	NA	NA
OG4889	hypothetical protein	COG1526	FdhD	"Formate dehydrogenase assembly factor FdhD, a sulfurtransferase"	C	NA	NA
OG4890	hypothetical protein	COG1028	FabG	"NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family"	I	NA	NA
OG4891	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4892	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4893	hypothetical protein	COG0074	SucD	"Succinyl-CoA synthetase, alpha subunit"	C	NA	NA
OG4894	hypothetical protein	COG1249	Lpd	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	C	NA	NA
OG4895	hypothetical protein	COG1028	FabG	"NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family"	I	NA	NA
OG4896	Glycine betaine/proline betaine transport system ATP-binding protein ProV	COG4175	ProV	"ABC-type proline/glycine betaine transport system, ATPase component"	E	NA	NA
OG4897	Glutamine synthetase	NA	NA	NA	NA	NA	NA
OG4898	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4899	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4900	Succinate--CoA ligase [ADP-forming] subunit beta	COG0045	SucC	"Succinyl-CoA synthetase, beta subunit"	C	NA	NA
OG4901	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4902	hypothetical protein	COG1331	YyaL	"Uncharacterized conserved protein YyaL, SSP411 family, contains thoiredoxin and six-hairpin glycosidase-like domains"	R	NA	NA
OG4903	hypothetical protein	COG1054	TrhO	"tRNA U34 5'-hydroxylase TrhO, rhodanese family"	J	NA	NA
OG4904	hypothetical protein	COG0534	NorM	"Na+-driven multidrug efflux pump, DinF/NorM/MATE family"	V	NA	NA
OG4905	Glutamate synthase [NADPH] large chain	COG0069	GltB2	Glutamate synthase domain 2	E	NA	NA
OG4906	hypothetical protein	COG0069	GltB2	Glutamate synthase domain 2	E	NA	NA
OG4907	Glutamate synthase [NADPH] small chain	COG0493	GltD	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	E	NA	NA
OG4908	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4909	hypothetical protein	COG1940	NagC	"Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain"	G	NA	NA
OG4910	Dimethylsulfonioproprionate demethylase DmdA	COG0404	GcvT	Glycine cleavage system protein T (aminomethyltransferase)	E	NA	NA
OG4911	NADH-quinone oxidoreductase subunit 1	COG1894	NuoF	"NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)"	C	NA	NA
OG4912	hypothetical protein	COG1894	NuoF	"NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)"	C	NA	NA
OG4913	UvrABC system protein B	COG0556	UvrB	Excinuclease UvrABC helicase subunit UvrB	L	NA	NA
OG4914	Cytochrome b6	COG1290	QcrB/PetB	Cytochrome b subunit of the bc complex	C	NA	NA
OG4915	Cytochrome b	COG1290	QcrB/PetB	Cytochrome b subunit of the bc complex	C	NA	NA
OG4916	Cytochrome b	COG1290	QcrB/PetB	Cytochrome b subunit of the bc complex	C	NA	NA
OG4917	Oxygen-dependent coproporphyrinogen-III oxidase	COG0408	HemF	"Coproporphyrinogen-III oxidase HemH, oxygen-dependent"	H	K00228	coproporphyrinogen III oxidase
OG4918	hypothetical protein	COG1995	PdxA	4-hydroxy-L-threonine phosphate dehydrogenase PdxA	H	NA	NA
OG4919	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4920	hypothetical protein	COG0524	RbsK	"Sugar or nucleoside kinase, ribokinase family"	G	NA	NA
OG4921	L-arabinose transport system permease protein AraH	COG1172	AraH	"Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component"	G	NA	NA
OG4922	hypothetical protein	COG0726	CDA1	"Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family"	G	NA	NA
OG4923	hypothetical protein	COG0287	TyrA	Prephenate dehydrogenase	E	NA	NA
OG4924	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4925	hypothetical protein	COG2035	NA	"Uncharacterized membrane protein, DUF368 family"	S	NA	NA
OG4926	hypothetical protein	COG4631	XdhB	"Xanthine dehydrogenase, molybdopterin-binding subunit XdhB"	F	NA	NA
OG4927	hypothetical protein	COG1913	NA	Predicted Zn-dependent protease	R	NA	NA
OG4928	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4929	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4930	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4931	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4932	hypothetical protein	COG1653	UgpB	"ABC-type glycerol-3-phosphate transport system, periplasmic component"	G	NA	NA
OG4933	hypothetical protein	COG1079	NupQ	"ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ"	F	NA	NA
OG4934	hypothetical protein	COG1741	YhaK	"Redox-sensitive bicupin YhaK, pirin superfamily"	R	K06911	"quercetin 2,3-dioxygenase"
OG4935	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4936	High-affinity branched-chain amino acid transport ATP-binding protein LivF	COG0410	LivF	"ABC-type branched-chain amino acid transport system, ATPase component LivF"	E	NA	NA
OG4937	hypothetical protein	COG1233	NA	Phytoene dehydrogenase-related protein	Q	NA	NA
OG4938	Alcohol dehydrogenase [acceptor]	COG2303	BetA	Choline dehydrogenase or related flavoprotein	I	NA	NA
OG4939	2-(hydroxymethyl)glutarate dehydrogenase	COG2084	MmsB	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	I	NA	NA
OG4940	hypothetical protein	COG4666	NA	"TRAP-type uncharacterized transport system, fused permease components"	R	NA	NA
OG4941	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4942	hypothetical protein	COG0701	YraQ	"Uncharacterized membrane protein YraQ, UPF0718 family"	S	NA	NA
OG4943	D-erythritol 1-phosphate dehydrogenase	COG0578	GlpA	Glycerol-3-phosphate dehydrogenase	C	K00111	glycerol-3-phosphate dehydrogenase
OG4944	FeS cluster assembly protein SufB	NA	NA	NA	NA	NA	NA
OG4945	Cysteine desulfurase	COG0520	CsdA	Selenocysteine lyase/Cysteine desulfurase	E	NA	NA
OG4946	Putative 3-oxopropanoate dehydrogenase	NA	NA	NA	NA	NA	NA
OG4947	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase	COG1012	AdhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	I	NA	NA
OG4948	Caffeine dehydrogenase subunit alpha	COG1529	CoxL	"Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit"	C	NA	NA
OG4949	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4950	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4951	Inosose dehydratase	COG1082	YcjR	Sugar phosphate isomerase/epimerase	G	NA	NA
OG4952	Beta-hexosaminidase	COG1472	BglX	Periplasmic beta-glucosidase and related glycosidases	G	NA	NA
OG4953	Multidrug resistance protein MdtG	COG2814	AraJ	"Predicted arabinose efflux permease AraJ, MFS family"	G	NA	NA
OG4954	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4955	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4956	Diaminopimelate epimerase	COG0253	DapF	Diaminopimelate epimerase	E	K01778	diaminopimelate epimerase
OG4957	Alanine--tRNA ligase	COG0013	AlaS	Alanyl-tRNA synthetase	J	K01872	alanyl-tRNA synthetase
OG4958	Alanine--tRNA ligase	COG0013	AlaS	Alanyl-tRNA synthetase	J	NA	NA
OG4959	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4960	Carbamoyl-phosphate synthase large chain	NA	NA	NA	NA	NA	NA
OG4961	hypothetical protein	COG2609	AceE	"Pyruvate dehydrogenase complex, dehydrogenase (E1) component"	C	NA	NA
OG4962	Pyruvate dehydrogenase E1 component	COG2609	AceE	"Pyruvate dehydrogenase complex, dehydrogenase (E1) component"	C	NA	NA
OG4963	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4964	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4965	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4966	Malate dehydrogenase	COG0039	Mdh	Malate/lactate dehydrogenase	C	NA	NA
OG4967	Glutamate synthase [NADPH] large chain	COG0069	GltB2	Glutamate synthase domain 2	E	NA	NA
OG4968	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4969	Aminomethyltransferase	COG0404	GcvT	Glycine cleavage system protein T (aminomethyltransferase)	E	NA	NA
OG4970	hypothetical protein	COG0479	SdhB/FrdB	"Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit"	C	NA	NA
OG4971	Succinate--CoA ligase [ADP-forming] subunit beta	COG0045	SucC	"Succinyl-CoA synthetase, beta subunit"	C	NA	NA
OG4972	Beta sliding clamp	COG0592	DnaN	"DNA polymerase III sliding clamp (beta) subunit, PCNA homolog"	L	K02338	DNA polymerase III subunit beta
OG4973	hypothetical protein	COG0240	GpsA	Glycerol-3-phosphate dehydrogenase	C	NA	NA
OG4974	hypothetical protein	COG4134	YnjB	"ABC-type uncharacterized transport system YnjBCD, periplasmic component"	R	NA	NA
OG4975	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4976	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4977	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4978	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4979	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4980	Elongation factor 4	COG0481	LepA	Predicted membrane GTPase TypA/BipA involved in stress response	J	NA	NA
OG4981	hypothetical protein	COG0287	TyrA	Prephenate dehydrogenase	E	NA	NA
OG4982	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4983	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4984	hypothetical protein	COG2890	HemK	Methylase of polypeptide chain release factors	J	NA	NA
OG4985	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4986	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4987	hypothetical protein	COG1530	CafA	Ribonuclease G or E	J	NA	NA
OG4988	hypothetical protein	COG0115	IlvE	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	E	NA	NA
OG4989	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	COG0508	AceF	"Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component"	C	NA	NA
OG4990	"Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha"	COG1071	AcoA	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha	C	NA	NA
OG4991	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4992	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4993	hypothetical protein	COG0743	Dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	I	NA	NA
OG4994	ATP-dependent Clp protease ATP-binding subunit ClpX	COG1219	ClpX	"ATP-dependent protease Clp, ATPase subunit ClpX"	O	NA	NA
OG4995	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4996	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4997	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4998	hypothetical protein	NA	NA	NA	NA	NA	NA
OG4999	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5000	DNA replication and repair protein RecF	COG1195	RecF	Recombinational DNA repair ATPase RecF	L	NA	NA
OG5001	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5002	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5003	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5004	hypothetical protein	COG1644	RPB10	"DNA-directed RNA polymerase, subunit N (RpoN/RPB10)"	K	NA	NA
OG5005	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5006	hypothetical protein	COG4447	NA	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor	R	NA	NA
OG5007	hypothetical protein	COG2159	LigW	"5-carboxyvanillate decarboxylase LigW (lignin degradation), amidohydro domain"	G	NA	NA
OG5008	Ribonuclease 3	COG0571	Rnc	dsRNA-specific ribonuclease	K	NA	NA
OG5009	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5010	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5011	hypothetical protein	COG5160	ULP1	"Protease, Ulp1 family"	O	NA	NA
OG5012	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5013	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5014	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5015	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5016	DNA repair protein RecO	COG1381	RecO	Recombinational DNA repair protein RecO (RecF pathway)	L	K03584	DNA repair protein RecO (recombination protein O)
OG5017	hypothetical protein	COG1629	CirA	"Outer membrane receptor protein, Fe transport"	P	NA	NA
OG5018	hypothetical protein	COG0631	PTC1	Serine/threonine protein phosphatase PrpC	T	K20074	PPM family protein phosphatase
OG5019	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5020	Cell division coordinator CpoB	COG1729	CpoB	"Cell division protein CpoB, coordinates peptidoglycan biosynthesis and outer membrane constriction"	D	NA	NA
OG5021	hypothetical protein	COG1629	CirA	"Outer membrane receptor protein, Fe transport"	P	K02014	iron complex outermembrane recepter protein
OG5022	hypothetical protein	COG1729	CpoB	"Cell division protein CpoB, coordinates peptidoglycan biosynthesis and outer membrane constriction"	D	NA	NA
OG5023	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5024	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5025	hypothetical protein	COG2234	Iap	"Zn-dependent amino- or carboxypeptidase, M28 family"	O	NA	NA
OG5026	Adenosyl-chloride synthase	COG1912	NA	"Stereoselective (R,S)-S-adenosylmethionine hydrolase (adenosine-forming)"	H	K22205	S-adenosyl-L-methionine hydrolase (adenosine-forming)
OG5027	hypothetical protein	COG2843	CapA	"Poly-gamma-glutamate biosynthesis protein CapA/YwtB (capsule formation), metallophosphatase superfamily"	M	K07282	gamma-polyglutamate biosynthesis protein CapA
OG5028	Na(+)-translocating NADH-quinone reductase subunit C	COG2869	NqrC	"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrC"	C	K00348	Na+-transporting NADH:ubiquinone oxidoreductase subunit C
OG5029	Na(+)-translocating NADH-quinone reductase subunit D	COG1347	NqrD	"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrD"	C	K00349	Na+-transporting NADH:ubiquinone oxidoreductase subunit D
OG5030	Na(+)-translocating NADH-quinone reductase subunit E	COG2209	NqrE	"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrE"	C	K00350	Na+-transporting NADH:ubiquinone oxidoreductase subunit E
OG5031	Na(+)-translocating NADH-quinone reductase subunit F	COG2871	NqrF	"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrF"	C	K00351	Na+-transporting NADH:ubiquinone oxidoreductase subunit F
OG5032	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5033	hypothetical protein	COG4102	NA	"Uncharacterized conserved protein, DUF1501 family"	S	NA	NA
OG5034	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5035	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5036	50S ribosomal protein L28	COG0227	RpmB	Ribosomal protein L28	J	K02902	large subunit ribosomal protein L28
OG5037	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5038	hypothetical protein	COG1359	HmoA	Heme-degrading monooxygenase HmoA and related ABM domain proteins	C	NA	NA
OG5039	hypothetical protein	COG4942	EnvC	"Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB"	D	NA	NA
OG5040	Pyrimidine/purine nucleoside phosphorylase	COG3123	PpnP	"Pyrimidine/purine nucleoside phosphorylase YaiE/PpnP, UPF0345/DUF1255 family"	F	K09913	purine/pyrimidine-nucleoside phosphorylase
OG5041	hypothetical protein	COG5470	NA	"Uncharacterized conserved protein, DUF1330 family"	S	NA	NA
OG5042	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5043	Kynureninase	COG3844	Bna5	Kynureninase	E	K01556	kynureninase
OG5044	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5045	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5046	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5047	hypothetical protein	COG5518	NA	Phage capsid portal protein XkdE	X	NA	NA
OG5048	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5049	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5050	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5051	hypothetical protein	COG1861	SpsF	"Spore coat polysaccharide biosynthesis protein SpsF, cytidylyltransferase family"	M	K07257	spore coat polysaccharide biosynthesis protein SpsF
OG5052	Bifunctional protein pyrR	COG2065	PyrR	Pyrimidine operon attenuation protein PyrR/uracil phosphoribosyltransferase	F	K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase
OG5053	DNA-directed RNA polymerase subunit beta	COG0085	RpoB	"DNA-directed RNA polymerase, beta subunit/140 kD subunit"	K	NA	NA
OG5054	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5055	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5056	Glutamate synthase [NADPH] small chain	COG0493	GltD	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	E	K00266	glutamate synthase (NADPH) small chain
OG5057	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5058	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5059	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5060	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5061	hypothetical protein	COG5360	NA	"Uncharacterized conserved protein, heparinase superfamily"	R	NA	NA
OG5062	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5063	D-cysteine desulfhydrase	COG2515	Acd	"1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase, PLP-dependent ACC family"	E	NA	NA
OG5064	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5065	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5066	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5067	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5068	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5069	ATP-dependent Clp protease ATP-binding subunit ClpX	COG1219	ClpX	"ATP-dependent protease Clp, ATPase subunit ClpX"	O	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX
OG5070	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5071	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5072	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5073	ATP-dependent protease subunit HslV	COG5405	HslV	"ATP-dependent protease HslVU (ClpYQ), peptidase subunit"	O	K01419	"ATP-dependent HslUV protease, peptidase subunit HslV"
OG5074	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5075	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5076	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5077	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5078	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5079	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5080	Creatinase	NA	NA	NA	NA	NA	NA
OG5081	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5082	hypothetical protein	COG0790	TPR	TPR repeat	R	NA	NA
OG5083	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5084	hypothetical protein	COG3213	NnrS	Nitric oxide response protein NnrS	T	K07234	uncharacterized protein involved in response to NO
OG5085	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5086	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5087	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5088	hypothetical protein	NA	NA	NA	NA	NA	NA
OG5089	hypothetical protein	COG1141	Fer	Ferredoxin	C	NA	NA
OG5090	ATP-dependent protease ATPase subunit HslU	COG1220	HslU	"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU"	O	NA	NA
OG5091	hypothetical protein	NA	NA	NA	NA	NA	NA
